season,league,forecast_date,team,group_1,group_1_outcome,group_2,group_2_outcome,group_3,group_3_outcome,group_4,group_4_outcome,make_final,make_final_outcome,make_quarters,make_quarters_outcome,make_round_of_16,make_round_of_16_outcome,make_semis,make_semis_outcome,make_third_outcome,win_league,win_league_outcome,win_third_outcome
2018,FIFA World Cup,2018-06-23,Costa Rica,0.0,0.0,0.0,0.0,0.04929,0.0,0.95071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-23,France,0.79609,1.0,0.20391,0.0,0.0,0.0,0.0,0.0,0.1627,1.0,0.62348,1.0,1.0,1.0,0.33527,1.0,0.0,0.0839,1.0,0.0
2018,FIFA World Cup,2018-06-23,Peru,0.0,0.0,0.0,0.0,0.45494,1.0,0.54506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-23,Argentina,0.0,0.0,0.47608,1.0,0.26061,0.0,0.26331,0.0,0.05739,0.0,0.24055,0.0,0.47608,1.0,0.12696,0.0,0.0,0.02917,0.0,0.0
2018,FIFA World Cup,2018-06-23,Nigeria,0.00056,0.0,0.4504,0.0,0.45734,1.0,0.0917,0.0,0.00876,0.0,0.12415,0.0,0.45096,0.0,0.03703,0.0,0.0,0.00277,0.0,0.0
2018,FIFA World Cup,2018-06-23,Saudi Arabia,0.0,0.0,0.0,0.0,0.22907,1.0,0.77093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-23,Australia,0.0,0.0,0.13489,0.0,0.41017,0.0,0.45494,1.0,0.00133,0.0,0.02826,0.0,0.13489,0.0,0.00517,0.0,0.0,0.00027,0.0,0.0
2018,FIFA World Cup,2018-06-23,Iran,0.04672,0.0,0.10163,0.0,0.80134,1.0,0.05031,0.0,0.00379,0.0,0.05189,0.0,0.14835,0.0,0.01496,0.0,0.0,0.00104,0.0,0.0
2018,FIFA World Cup,2018-06-23,Iceland,0.0,0.0,0.07296,0.0,0.28205,0.0,0.64499,1.0,0.00131,0.0,0.0196,0.0,0.07296,0.0,0.00586,0.0,0.0,0.00045,0.0,0.0
2018,FIFA World Cup,2018-06-23,Germany,0.21141,0.0,0.65795,0.0,0.09252,0.0,0.03812,1.0,0.18368,0.0,0.47652,0.0,0.86936,0.0,0.30706,0.0,0.0,0.1063,0.0,0.0
2018,FIFA World Cup,2018-06-23,Belgium,0.65434,1.0,0.34566,0.0,0.0,0.0,0.0,0.0,0.16538,0.0,0.70559,1.0,1.0,1.0,0.32724,1.0,1.0,0.07897,0.0,1.0
2018,FIFA World Cup,2018-06-23,Spain,0.56548,1.0,0.42004,0.0,0.01448,0.0,0.0,0.0,0.30517,0.0,0.73996,0.0,0.98552,1.0,0.49415,0.0,0.0,0.18184,0.0,0.0
2018,FIFA World Cup,2018-06-23,Denmark,0.20391,0.0,0.6612,1.0,0.13489,0.0,0.0,0.0,0.03862,0.0,0.3161,0.0,0.86511,1.0,0.1054,0.0,0.0,0.01222,0.0,0.0
2018,FIFA World Cup,2018-06-23,Poland,0.08462,0.0,0.18319,0.0,0.24093,0.0,0.49126,1.0,0.00951,0.0,0.08611,0.0,0.26781,0.0,0.02734,0.0,0.0,0.00302,0.0,0.0
2018,FIFA World Cup,2018-06-23,Morocco,0.0,0.0,0.0,0.0,0.05031,0.0,0.94969,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-23,Sweden,0.15456,1.0,0.24464,0.0,0.59172,0.0,0.00908,0.0,0.02211,0.0,0.13723,1.0,0.3992,1.0,0.05758,0.0,0.0,0.00726,0.0,0.0
2018,FIFA World Cup,2018-06-23,Croatia,0.99944,1.0,0.00056,0.0,0.0,0.0,0.0,0.0,0.15533,1.0,0.64786,1.0,1.0,1.0,0.29916,1.0,0.0,0.06693,0.0,0.0
2018,FIFA World Cup,2018-06-23,Switzerland,0.30514,0.0,0.65955,1.0,0.03531,0.0,0.0,0.0,0.08497,0.0,0.45063,0.0,0.96469,1.0,0.21091,0.0,0.0,0.03053,0.0,0.0
2018,FIFA World Cup,2018-06-23,Russia,0.64701,0.0,0.35299,1.0,0.0,0.0,0.0,0.0,0.04963,0.0,0.33792,1.0,1.0,1.0,0.13919,0.0,0.0,0.01842,0.0,0.0
2018,FIFA World Cup,2018-06-23,England,0.34564,0.0,0.62513,1.0,0.02818,0.0,0.00105,0.0,0.1713,0.0,0.68199,1.0,0.97077,1.0,0.34273,1.0,1.0,0.07954,0.0,0.0
2018,FIFA World Cup,2018-06-23,Portugal,0.3878,0.0,0.47833,1.0,0.13387,0.0,0.0,0.0,0.14021,0.0,0.53361,0.0,0.86613,1.0,0.28918,0.0,0.0,0.06301,0.0,0.0
2018,FIFA World Cup,2018-06-23,Uruguay,0.35299,1.0,0.64701,0.0,0.0,0.0,0.0,0.0,0.05925,0.0,0.33662,1.0,1.0,1.0,0.14767,0.0,0.0,0.02266,0.0,0.0
2018,FIFA World Cup,2018-06-23,Egypt,0.0,0.0,0.0,0.0,0.77093,0.0,0.22907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-23,Mexico,0.63403,0.0,0.08678,1.0,0.27919,0.0,0.0,0.0,0.04023,0.0,0.26973,0.0,0.72081,1.0,0.11247,0.0,0.0,0.01286,0.0,0.0
2018,FIFA World Cup,2018-06-23,Serbia,0.05722,0.0,0.08942,0.0,0.80407,1.0,0.04929,0.0,0.00944,0.0,0.06158,0.0,0.14664,0.0,0.02597,0.0,0.0,0.00338,0.0,0.0
2018,FIFA World Cup,2018-06-23,Tunisia,0.0,0.0,0.00297,0.0,0.6102,1.0,0.38683,0.0,3.0e-05,0.0,0.00108,0.0,0.00297,0.0,0.00019,0.0,0.0,2.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-23,Senegal,0.3131,0.0,0.2892,0.0,0.30244,1.0,0.09526,0.0,0.00969,0.0,0.14119,0.0,0.6023,0.0,0.03577,0.0,0.0,0.00253,0.0,0.0
2018,FIFA World Cup,2018-06-23,Colombia,0.11025,1.0,0.27884,0.0,0.26875,0.0,0.34216,0.0,0.02407,0.0,0.1542,0.0,0.38909,1.0,0.0579,0.0,0.0,0.00974,0.0,0.0
2018,FIFA World Cup,2018-06-23,Japan,0.49203,0.0,0.24877,1.0,0.18788,0.0,0.07132,0.0,0.02298,0.0,0.22164,0.0,0.7408,1.0,0.07182,0.0,0.0,0.00655,0.0,0.0
2018,FIFA World Cup,2018-06-23,South Korea,0.0,0.0,0.01063,0.0,0.03657,1.0,0.9528,0.0,4.0e-05,0.0,0.00127,0.0,0.01063,0.0,0.00028,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,Brazil,0.63787,1.0,0.25148,0.0,0.11065,0.0,0.0,0.0,0.28962,0.0,0.63598,1.0,0.88935,1.0,0.4444,0.0,0.0,0.18625,0.0,0.0
2018,FIFA World Cup,2018-06-22,Panama,0.00146,0.0,0.02763,0.0,0.34848,0.0,0.62243,1.0,0.00037,0.0,0.00887,0.0,0.02909,0.0,0.00165,0.0,0.0,3.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-22,Costa Rica,0.0,0.0,0.0,0.0,0.04984,0.0,0.95016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,France,0.79681,1.0,0.20319,0.0,0.0,0.0,0.0,0.0,0.16583,1.0,0.62444,1.0,1.0,1.0,0.33907,1.0,0.0,0.08562,1.0,0.0
2018,FIFA World Cup,2018-06-22,Peru,0.0,0.0,0.0,0.0,0.45161,1.0,0.54839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,Argentina,0.0,0.0,0.47615,1.0,0.26058,0.0,0.26327,0.0,0.05805,0.0,0.23895,0.0,0.47615,1.0,0.1252,0.0,0.0,0.02945,0.0,0.0
2018,FIFA World Cup,2018-06-22,Nigeria,0.00055,0.0,0.45,0.0,0.45757,1.0,0.09188,0.0,0.0101,0.0,0.12418,0.0,0.45055,0.0,0.03784,0.0,0.0,0.00277,0.0,0.0
2018,FIFA World Cup,2018-06-22,Saudi Arabia,0.0,0.0,0.0,0.0,0.23172,1.0,0.76828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,Australia,0.0,0.0,0.13731,0.0,0.41108,0.0,0.45161,1.0,0.00148,0.0,0.02928,0.0,0.13731,0.0,0.00579,0.0,0.0,0.00033,0.0,0.0
2018,FIFA World Cup,2018-06-22,Iran,0.04822,0.0,0.10192,0.0,0.79907,1.0,0.05079,0.0,0.00388,0.0,0.05334,0.0,0.15014,0.0,0.01559,0.0,0.0,0.00081,0.0,0.0
2018,FIFA World Cup,2018-06-22,Iceland,0.0,0.0,0.0733,0.0,0.28185,0.0,0.64485,1.0,0.00154,0.0,0.01975,0.0,0.0733,0.0,0.00604,0.0,0.0,0.00047,0.0,0.0
2018,FIFA World Cup,2018-06-22,Germany,0.23092,0.0,0.40993,0.0,0.29186,0.0,0.06729,1.0,0.14727,0.0,0.36852,0.0,0.64085,0.0,0.24327,0.0,0.0,0.08609,0.0,0.0
2018,FIFA World Cup,2018-06-22,Belgium,0.57215,1.0,0.38296,0.0,0.04395,0.0,0.00094,0.0,0.16715,0.0,0.68131,1.0,0.95511,1.0,0.3296,1.0,1.0,0.07949,0.0,1.0
2018,FIFA World Cup,2018-06-22,Spain,0.56601,1.0,0.41946,0.0,0.01453,0.0,0.0,0.0,0.30585,0.0,0.74166,0.0,0.98547,1.0,0.49659,0.0,0.0,0.18382,0.0,0.0
2018,FIFA World Cup,2018-06-22,Denmark,0.20319,0.0,0.6595,1.0,0.13731,0.0,0.0,0.0,0.03673,0.0,0.31479,0.0,0.86269,1.0,0.10479,0.0,0.0,0.01192,0.0,0.0
2018,FIFA World Cup,2018-06-22,Poland,0.083,0.0,0.18453,0.0,0.23963,0.0,0.49284,1.0,0.00976,0.0,0.08653,0.0,0.26753,0.0,0.02755,0.0,0.0,0.00332,0.0,0.0
2018,FIFA World Cup,2018-06-22,Morocco,0.0,0.0,0.0,0.0,0.05079,0.0,0.94921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,Sweden,0.2683,1.0,0.2593,0.0,0.44233,0.0,0.03007,0.0,0.03152,0.0,0.18783,1.0,0.5276,1.0,0.08331,0.0,0.0,0.01126,0.0,0.0
2018,FIFA World Cup,2018-06-22,Croatia,0.99945,1.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.15485,1.0,0.64861,1.0,1.0,1.0,0.2981,1.0,0.0,0.06663,0.0,0.0
2018,FIFA World Cup,2018-06-22,Switzerland,0.30583,0.0,0.65821,1.0,0.03596,0.0,0.0,0.0,0.08761,0.0,0.46022,0.0,0.96404,1.0,0.21657,0.0,0.0,0.03248,0.0,0.0
2018,FIFA World Cup,2018-06-22,Russia,0.64454,0.0,0.35546,1.0,0.0,0.0,0.0,0.0,0.05155,0.0,0.33815,1.0,1.0,1.0,0.14085,0.0,0.0,0.01932,0.0,0.0
2018,FIFA World Cup,2018-06-22,England,0.42197,0.0,0.53538,1.0,0.04076,0.0,0.00189,0.0,0.1671,0.0,0.67356,1.0,0.95735,1.0,0.33111,1.0,1.0,0.07846,0.0,0.0
2018,FIFA World Cup,2018-06-22,Portugal,0.38577,0.0,0.47862,1.0,0.13561,0.0,0.0,0.0,0.1383,0.0,0.53256,0.0,0.86439,1.0,0.28385,0.0,0.0,0.06181,0.0,0.0
2018,FIFA World Cup,2018-06-22,Uruguay,0.35546,1.0,0.64454,0.0,0.0,0.0,0.0,0.0,0.05918,0.0,0.33429,1.0,1.0,1.0,0.14629,0.0,0.0,0.02245,0.0,0.0
2018,FIFA World Cup,2018-06-22,Egypt,0.0,0.0,0.0,0.0,0.76828,0.0,0.23172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-22,Mexico,0.49357,0.0,0.29784,1.0,0.16975,0.0,0.03884,0.0,0.04213,0.0,0.27662,0.0,0.79141,1.0,0.11732,0.0,0.0,0.01407,0.0,0.0
2018,FIFA World Cup,2018-06-22,Serbia,0.0563,0.0,0.09031,0.0,0.80355,1.0,0.04984,0.0,0.01042,0.0,0.0647,0.0,0.14661,0.0,0.02778,0.0,0.0,0.00379,0.0,0.0
2018,FIFA World Cup,2018-06-22,Tunisia,0.00442,0.0,0.05403,0.0,0.56681,1.0,0.37474,0.0,0.0008,0.0,0.02065,0.0,0.05845,0.0,0.00435,0.0,0.0,9.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-22,Senegal,0.31131,0.0,0.29392,0.0,0.30012,1.0,0.09465,0.0,0.00922,0.0,0.14711,0.0,0.60523,0.0,0.03697,0.0,0.0,0.00232,0.0,0.0
2018,FIFA World Cup,2018-06-22,Colombia,0.10847,1.0,0.27674,0.0,0.27277,0.0,0.34202,0.0,0.02526,0.0,0.15044,0.0,0.38521,1.0,0.05939,0.0,0.0,0.00978,0.0,0.0
2018,FIFA World Cup,2018-06-22,Japan,0.49722,0.0,0.24481,1.0,0.18748,0.0,0.07049,0.0,0.02409,0.0,0.23153,0.0,0.74203,1.0,0.07532,0.0,0.0,0.00712,0.0,0.0
2018,FIFA World Cup,2018-06-22,South Korea,0.00721,0.0,0.03293,0.0,0.09606,1.0,0.8638,0.0,0.00034,0.0,0.00613,0.0,0.04014,0.0,0.00141,0.0,0.0,5.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-21,Brazil,0.54535,1.0,0.30329,0.0,0.12382,0.0,0.02754,0.0,0.26957,0.0,0.60438,1.0,0.84864,1.0,0.41842,0.0,0.0,0.17257,0.0,0.0
2018,FIFA World Cup,2018-06-21,Panama,0.00143,0.0,0.02848,0.0,0.3497,0.0,0.62039,1.0,0.00038,0.0,0.0097,0.0,0.02991,0.0,0.00188,0.0,0.0,0.00011,0.0,0.0
2018,FIFA World Cup,2018-06-21,Costa Rica,0.00922,0.0,0.02848,0.0,0.15199,0.0,0.81031,1.0,0.00095,0.0,0.01182,0.0,0.0377,0.0,0.00363,0.0,0.0,0.00018,0.0,0.0
2018,FIFA World Cup,2018-06-21,France,0.79742,1.0,0.20258,0.0,0.0,0.0,0.0,0.0,0.17218,1.0,0.6441,1.0,1.0,1.0,0.34546,1.0,0.0,0.08888,1.0,0.0
2018,FIFA World Cup,2018-06-21,Peru,0.0,0.0,0.0,0.0,0.45425,1.0,0.54575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-21,Argentina,0.0,0.0,0.33296,1.0,0.39974,0.0,0.2673,0.0,0.04199,0.0,0.16916,0.0,0.33296,1.0,0.08879,0.0,0.0,0.02125,0.0,0.0
2018,FIFA World Cup,2018-06-21,Nigeria,0.00047,0.0,0.20633,0.0,0.29371,1.0,0.49949,0.0,0.00527,0.0,0.05778,0.0,0.2068,0.0,0.01766,0.0,0.0,0.00157,0.0,0.0
2018,FIFA World Cup,2018-06-21,Saudi Arabia,0.0,0.0,0.0,0.0,0.22793,1.0,0.77207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-21,Australia,0.0,0.0,0.13311,0.0,0.41264,0.0,0.45425,1.0,0.00161,0.0,0.02943,0.0,0.13311,0.0,0.00602,0.0,0.0,0.00033,0.0,0.0
2018,FIFA World Cup,2018-06-21,Iran,0.04568,0.0,0.10184,0.0,0.80116,1.0,0.05132,0.0,0.00418,0.0,0.05181,0.0,0.14752,0.0,0.01589,0.0,0.0,0.001,0.0,0.0
2018,FIFA World Cup,2018-06-21,Iceland,0.07052,0.0,0.38972,0.0,0.30655,0.0,0.23321,1.0,0.01072,0.0,0.13423,0.0,0.46024,0.0,0.03876,0.0,0.0,0.00292,0.0,0.0
2018,FIFA World Cup,2018-06-21,Germany,0.23074,0.0,0.41077,0.0,0.291,0.0,0.06749,1.0,0.15442,0.0,0.38166,0.0,0.64151,0.0,0.25236,0.0,0.0,0.09013,0.0,0.0
2018,FIFA World Cup,2018-06-21,Belgium,0.57375,1.0,0.38215,0.0,0.04333,0.0,0.00077,0.0,0.17249,0.0,0.67968,1.0,0.9559,1.0,0.33888,1.0,1.0,0.08422,0.0,1.0
2018,FIFA World Cup,2018-06-21,Spain,0.53951,1.0,0.44504,0.0,0.01545,0.0,0.0,0.0,0.30694,0.0,0.73882,0.0,0.98455,1.0,0.49676,0.0,0.0,0.18506,0.0,0.0
2018,FIFA World Cup,2018-06-21,Denmark,0.20258,0.0,0.66431,1.0,0.13311,0.0,0.0,0.0,0.03875,0.0,0.32776,0.0,0.86689,1.0,0.10953,0.0,0.0,0.01162,0.0,0.0
2018,FIFA World Cup,2018-06-21,Poland,0.08194,0.0,0.18091,0.0,0.23656,0.0,0.50059,1.0,0.01044,0.0,0.08595,0.0,0.26285,0.0,0.02912,0.0,0.0,0.00352,0.0,0.0
2018,FIFA World Cup,2018-06-21,Morocco,0.0,0.0,0.0,0.0,0.05132,0.0,0.94868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-21,Sweden,0.26456,1.0,0.26146,0.0,0.44405,0.0,0.02993,0.0,0.03308,0.0,0.19617,1.0,0.52602,1.0,0.08508,0.0,0.0,0.01181,0.0,0.0
2018,FIFA World Cup,2018-06-21,Croatia,0.92901,1.0,0.07099,0.0,0.0,0.0,0.0,0.0,0.15128,1.0,0.63754,1.0,1.0,1.0,0.29578,1.0,0.0,0.06694,0.0,0.0
2018,FIFA World Cup,2018-06-21,Switzerland,0.21794,0.0,0.3677,1.0,0.29194,0.0,0.12242,0.0,0.05897,0.0,0.28919,0.0,0.58564,1.0,0.13986,0.0,0.0,0.02298,0.0,0.0
2018,FIFA World Cup,2018-06-21,Russia,0.64443,0.0,0.35557,1.0,0.0,0.0,0.0,0.0,0.05175,0.0,0.33443,1.0,1.0,1.0,0.14087,0.0,0.0,0.01874,0.0,0.0
2018,FIFA World Cup,2018-06-21,England,0.41999,0.0,0.53625,1.0,0.04188,0.0,0.00188,0.0,0.16878,0.0,0.67251,1.0,0.95624,1.0,0.33852,1.0,1.0,0.08019,0.0,0.0
2018,FIFA World Cup,2018-06-21,Portugal,0.41481,0.0,0.45312,1.0,0.13207,0.0,0.0,0.0,0.14537,0.0,0.53686,0.0,0.86793,1.0,0.29358,0.0,0.0,0.06612,0.0,0.0
2018,FIFA World Cup,2018-06-21,Uruguay,0.35557,1.0,0.64443,0.0,0.0,0.0,0.0,0.0,0.06188,0.0,0.33808,1.0,1.0,1.0,0.1509,0.0,0.0,0.02357,0.0,0.0
2018,FIFA World Cup,2018-06-21,Egypt,0.0,0.0,0.0,0.0,0.77207,0.0,0.22793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-21,Mexico,0.4966,0.0,0.29534,1.0,0.16763,0.0,0.04043,0.0,0.0439,0.0,0.28824,0.0,0.79194,1.0,0.12108,0.0,0.0,0.01452,0.0,0.0
2018,FIFA World Cup,2018-06-21,Serbia,0.22749,0.0,0.30053,0.0,0.43225,1.0,0.03973,0.0,0.03391,0.0,0.22125,0.0,0.52802,0.0,0.09021,0.0,0.0,0.01127,0.0,0.0
2018,FIFA World Cup,2018-06-21,Tunisia,0.00483,0.0,0.05312,0.0,0.56509,1.0,0.37696,0.0,0.00074,0.0,0.02082,0.0,0.05795,0.0,0.00385,0.0,0.0,0.00017,0.0,0.0
2018,FIFA World Cup,2018-06-21,Senegal,0.3154,0.0,0.28729,0.0,0.30307,1.0,0.09424,0.0,0.00995,0.0,0.14662,0.0,0.60269,0.0,0.0386,0.0,0.0,0.00255,0.0,0.0
2018,FIFA World Cup,2018-06-21,Colombia,0.10973,1.0,0.28206,0.0,0.27167,0.0,0.33654,0.0,0.0266,0.0,0.15363,0.0,0.39179,1.0,0.06239,0.0,0.0,0.01049,0.0,0.0
2018,FIFA World Cup,2018-06-21,Japan,0.49293,0.0,0.24974,1.0,0.1887,0.0,0.06863,0.0,0.02355,0.0,0.23109,0.0,0.74267,1.0,0.07438,0.0,0.0,0.00724,0.0,0.0
2018,FIFA World Cup,2018-06-21,South Korea,0.0081,0.0,0.03243,0.0,0.09732,1.0,0.86215,0.0,0.00035,0.0,0.00729,0.0,0.04053,0.0,0.00174,0.0,0.0,5.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-20,Brazil,0.54752,1.0,0.30183,0.0,0.1233,0.0,0.02735,0.0,0.26889,0.0,0.60394,1.0,0.84935,1.0,0.41848,0.0,0.0,0.1726,0.0,0.0
2018,FIFA World Cup,2018-06-20,Panama,0.00162,0.0,0.02756,0.0,0.34837,0.0,0.62245,1.0,0.00027,0.0,0.00889,0.0,0.02918,0.0,0.00151,0.0,0.0,5.0e-05,0.0,0.0
2018,FIFA World Cup,2018-06-20,Costa Rica,0.00924,0.0,0.02783,0.0,0.14984,0.0,0.81309,1.0,0.001,0.0,0.01182,0.0,0.03707,0.0,0.00362,0.0,0.0,0.0002,0.0,0.0
2018,FIFA World Cup,2018-06-20,France,0.64344,1.0,0.25239,0.0,0.09456,0.0,0.00961,0.0,0.14845,1.0,0.54222,1.0,0.89583,1.0,0.29081,1.0,0.0,0.07613,1.0,0.0
2018,FIFA World Cup,2018-06-20,Peru,0.03509,0.0,0.1327,0.0,0.4179,1.0,0.41431,0.0,0.0062,0.0,0.05985,0.0,0.16779,0.0,0.01869,0.0,0.0,0.00185,0.0,0.0
2018,FIFA World Cup,2018-06-20,Argentina,0.3072,0.0,0.37497,1.0,0.23238,0.0,0.08545,0.0,0.1221,0.0,0.41926,0.0,0.68217,1.0,0.22423,0.0,0.0,0.06272,0.0,0.0
2018,FIFA World Cup,2018-06-20,Nigeria,0.01966,0.0,0.11815,0.0,0.25999,1.0,0.6022,0.0,0.00426,0.0,0.04622,0.0,0.13781,0.0,0.014,0.0,0.0,0.00131,0.0,0.0
2018,FIFA World Cup,2018-06-20,Saudi Arabia,0.0,0.0,0.0,0.0,0.23084,1.0,0.76916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-20,Australia,0.01643,0.0,0.14711,0.0,0.30405,0.0,0.53241,1.0,0.00199,0.0,0.038,0.0,0.16354,0.0,0.00762,0.0,0.0,0.00034,0.0,0.0
2018,FIFA World Cup,2018-06-20,Iran,0.04749,0.0,0.10176,0.0,0.80133,1.0,0.04942,0.0,0.00433,0.0,0.05378,0.0,0.14925,0.0,0.01624,0.0,0.0,0.00112,0.0,0.0
2018,FIFA World Cup,2018-06-20,Iceland,0.10678,0.0,0.23572,0.0,0.36422,0.0,0.29328,1.0,0.00958,0.0,0.11475,0.0,0.3425,0.0,0.03348,0.0,0.0,0.00256,0.0,0.0
2018,FIFA World Cup,2018-06-20,Germany,0.23118,0.0,0.41229,0.0,0.28988,0.0,0.06665,1.0,0.15115,0.0,0.37969,0.0,0.64347,0.0,0.24984,0.0,0.0,0.08827,0.0,0.0
2018,FIFA World Cup,2018-06-20,Belgium,0.57322,1.0,0.38194,0.0,0.04382,0.0,0.00102,0.0,0.17114,0.0,0.68057,1.0,0.95516,1.0,0.33879,1.0,1.0,0.08263,0.0,1.0
2018,FIFA World Cup,2018-06-20,Spain,0.54017,1.0,0.4438,0.0,0.01603,0.0,0.0,0.0,0.30621,0.0,0.73585,0.0,0.98397,1.0,0.48865,0.0,0.0,0.18523,0.0,0.0
2018,FIFA World Cup,2018-06-20,Denmark,0.30504,0.0,0.4678,1.0,0.18349,0.0,0.04367,0.0,0.04017,0.0,0.31011,0.0,0.77284,1.0,0.11205,0.0,0.0,0.01328,0.0,0.0
2018,FIFA World Cup,2018-06-20,Poland,0.08087,0.0,0.18168,0.0,0.23718,0.0,0.50027,1.0,0.01024,0.0,0.08545,0.0,0.26255,0.0,0.02953,0.0,0.0,0.00354,0.0,0.0
2018,FIFA World Cup,2018-06-20,Morocco,0.0,0.0,0.0,0.0,0.04942,0.0,0.95058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-20,Sweden,0.26486,1.0,0.25933,0.0,0.4454,0.0,0.03041,0.0,0.03095,0.0,0.19661,1.0,0.52419,1.0,0.08386,0.0,0.0,0.01079,0.0,0.0
2018,FIFA World Cup,2018-06-20,Croatia,0.56636,1.0,0.27116,0.0,0.14341,0.0,0.01907,0.0,0.0994,1.0,0.46959,1.0,0.83752,1.0,0.21153,1.0,0.0,0.04235,0.0,0.0
2018,FIFA World Cup,2018-06-20,Switzerland,0.21667,0.0,0.36839,1.0,0.2939,0.0,0.12104,0.0,0.05776,0.0,0.289,0.0,0.58506,1.0,0.13988,0.0,0.0,0.02206,0.0,0.0
2018,FIFA World Cup,2018-06-20,Russia,0.646,0.0,0.354,1.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.33648,1.0,1.0,1.0,0.1435,0.0,0.0,0.01974,0.0,0.0
2018,FIFA World Cup,2018-06-20,England,0.42028,0.0,0.53577,1.0,0.04233,0.0,0.00162,0.0,0.17065,0.0,0.67446,1.0,0.95605,1.0,0.33953,1.0,1.0,0.08138,0.0,0.0
2018,FIFA World Cup,2018-06-20,Portugal,0.41234,0.0,0.45444,1.0,0.13322,0.0,0.0,0.0,0.14316,0.0,0.53641,0.0,0.86678,1.0,0.28915,0.0,0.0,0.06423,0.0,0.0
2018,FIFA World Cup,2018-06-20,Uruguay,0.354,1.0,0.646,0.0,0.0,0.0,0.0,0.0,0.06105,0.0,0.33748,1.0,1.0,1.0,0.15005,0.0,0.0,0.02278,0.0,0.0
2018,FIFA World Cup,2018-06-20,Egypt,0.0,0.0,0.0,0.0,0.76916,0.0,0.23084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,FIFA World Cup,2018-06-20,Mexico,0.49623,0.0,0.29533,1.0,0.16913,0.0,0.03931,0.0,0.04328,0.0,0.28646,0.0,0.79156,1.0,0.11974,0.0,0.0,0.01432,0.0,0.0
2018,FIFA World Cup,2018-06-20,Serbia,0.22657,0.0,0.30195,0.0,0.43296,1.0,0.03852,0.0,0.03419,0.0,0.22539,0.0,0.52852,0.0,0.09343,0.0,0.0,0.01093,0.0,0.0
2018,FIFA World Cup,2018-06-20,Tunisia,0.00488,0.0,0.05473,0.0,0.56548,1.0,0.37491,0.0,0.00092,0.0,0.02127,0.0,0.05961,0.0,0.00459,0.0,0.0,0.0002,0.0,0.0
2018,FIFA World Cup,2018-06-20,Senegal,0.31579,0.0,0.28909,0.0,0.30058,1.0,0.09454,0.0,0.00997,0.0,0.14704,0.0,0.60488,0.0,0.03827,0.0,0.0,0.00241,0.0,0.0
2018,FIFA World Cup,2018-06-20,Colombia,0.11096,1.0,0.28084,0.0,0.27237,0.0,0.33583,0.0,0.02572,0.0,0.15403,0.0,0.3918,1.0,0.06189,0.0,0.0,0.01031,0.0,0.0
