season,forecast_date,team,make_finals,make_finals_outcome,make_playoffs,make_playoffs_outcome,make_semi_finals_outcome,seed_1,seed_1_outcome,seed_10,seed_10_outcome,seed_11,seed_11_outcome,seed_12,seed_12_outcome,seed_2,seed_2_outcome,seed_3,seed_3_outcome,seed_4,seed_4_outcome,seed_5,seed_5_outcome,seed_6,seed_6_outcome,seed_7,seed_7_outcome,seed_8,seed_8_outcome,seed_9,seed_9_outcome,win_finals,win_finals_outcome
2022,2022-05-08,Aces,0.43535,1,0.95725,1,1,0.35375,1,0.014,0,0.0067,0,0.00285,0,0.19165,0,0.1297,0,0.09105,0,0.0718,0,0.05165,0,0.03925,0,0.0284,0,0.0192,0,0.26085,1
2022,2022-05-08,Dream,0.0536,0,0.4944,0,0,0.01665,0,0.12845,1,0.13295,0,0.1205,0,0.03005,0,0.04045,0,0.05705,0,0.06765,0,0.08455,0,0.0957,0,0.1023,0,0.1237,0,0.02,0
2022,2022-05-08,Sun,0.3142,1,0.88705,1,1,0.1572,0,0.03165,0,0.02365,0,0.0117,0,0.15945,0,0.13455,1,0.1171,0,0.0983,0,0.08715,0,0.0741,0,0.0592,0,0.04595,0,0.16935,0
2022,2022-05-08,Sparks,0.1598,0,0.77495,0,0,0.0822,0,0.06695,0,0.0501,1,0.02695,0,0.0935,0,0.1023,0,0.1025,0,0.1043,0,0.10465,0,0.09715,0,0.08835,0,0.08105,0,0.0706,0
2022,2022-05-07,Mystics,0.09255,0,0.62455,1,0,0.0358,0,0.1056,0,0.09325,0,0.0725,0,0.0526,0,0.06795,0,0.07465,0,0.088,1,0.0917,0,0.10615,0,0.1077,0,0.1041,0,0.0388,0
2022,2022-05-07,Sky,0.25285,0,0.83285,1,1,0.10805,0,0.0493,0,0.03525,0,0.01985,0,0.12055,1,0.12405,0,0.11755,0,0.10615,0,0.0989,0,0.08325,0,0.07435,0,0.06275,0,0.13095,0
2022,2022-05-07,Storm,0.23555,0,0.8567,1,1,0.12145,0,0.04195,0,0.0287,0,0.01505,0,0.13045,0,0.1265,0,0.11925,1,0.10705,0,0.0999,0,0.08365,0,0.06845,0,0.0576,0,0.11425,0
2022,2022-05-07,Mercury,0.16325,0,0.7377,1,0,0.05115,0,0.0743,0,0.06015,0,0.03955,0,0.0784,0,0.0959,0,0.10365,0,0.1062,0,0.10415,0,0.10225,0,0.096,1,0.0883,0,0.075,0
2022,2022-05-07,Liberty,0.04835,0,0.40985,1,0,0.01395,0,0.14185,0,0.15935,0,0.1743,0,0.02145,0,0.02925,0,0.0423,0,0.05295,0,0.06585,0,0.0825,1,0.1016,0,0.11465,0,0.0193,0
2022,2022-05-07,Wings,0.0869,0,0.5697,1,0,0.02905,0,0.11305,0,0.1094,0,0.09435,0,0.043,0,0.0561,0,0.0716,0,0.0807,0,0.08755,1,0.09855,0,0.10315,0,0.1135,0,0.03615,0
2022,2022-05-07,Fever,0.0248,0,0.275,0,0,0.00445,0,0.13955,0,0.1901,0,0.2891,1,0.0093,0,0.01665,0,0.02345,0,0.03015,0,0.04625,0,0.0619,0,0.08285,0,0.10625,0,0.00925,0
2022,2022-05-07,Lynx,0.18025,0,0.7616,0,0,0.07065,0,0.0663,0,0.0554,0,0.03655,0,0.0912,0,0.09645,0,0.1082,0,0.10775,0,0.1028,0,0.0934,0,0.09115,0,0.08015,1,0.0877,0
2022,2022-05-07,Aces,0.3973,1,0.9398,1,1,0.2868,1,0.0176,0,0.0116,0,0.005,0,0.18505,0,0.13355,0,0.1046,0,0.0812,0,0.0627,0,0.0498,0,0.0361,0,0.026,0,0.2269,1
2022,2022-05-07,Dream,0.0399,0,0.3852,0,0,0.0095,0,0.13805,1,0.16925,0,0.19305,0,0.01915,0,0.02815,0,0.03635,0,0.0514,0,0.0648,0,0.0792,0,0.09665,0,0.11445,0,0.0134,0
2022,2022-05-07,Sun,0.35275,1,0.91245,1,1,0.21345,0,0.0256,0,0.0158,0,0.00995,0,0.17845,0,0.1368,1,0.109,0,0.0919,0,0.0742,0,0.0629,0,0.04575,0,0.0362,0,0.1927,0
2022,2022-05-07,Sparks,0.12555,0,0.6946,0,0,0.0557,0,0.08685,0,0.07175,1,0.05075,0,0.0704,0,0.08865,0,0.0894,0,0.09655,0,0.1012,0,0.09645,0,0.09625,0,0.09605,0,0.0556,0
2022,2022-05-04,Mystics,0.07785,0,0.56525,1,0,0.02655,0,0.1124,0,0.11235,0,0.1013,0,0.0413,0,0.0528,0,0.065,0,0.08025,1,0.0925,0,0.10045,0,0.1064,0,0.1087,0,0.0308,0
2022,2022-05-04,Sky,0.3291,0,0.90215,1,1,0.1993,0,0.02965,0,0.01875,0,0.0108,0,0.1613,1,0.1362,0,0.1162,0,0.09705,0,0.0785,0,0.0622,0,0.0514,0,0.03865,0,0.1801,0
2022,2022-05-04,Mercury,0.22945,0,0.834,1,0,0.11005,0,0.0493,0,0.0342,0,0.0213,0,0.1202,0,0.11825,0,0.11415,0,0.10915,0,0.09475,0,0.08985,0,0.0776,1,0.0612,0,0.11325,0
2022,2022-05-04,Storm,0.187,0,0.78415,1,1,0.07825,0,0.0609,0,0.04885,0,0.0291,0,0.0994,0,0.1021,0,0.1114,1,0.10875,0,0.10275,0,0.0955,0,0.086,0,0.077,0,0.08825,0
2022,2022-05-04,Liberty,0.04375,0,0.4036,1,0,0.0115,0,0.1397,0,0.15965,0,0.1781,0,0.02245,0,0.02965,0,0.0398,0,0.05275,0,0.0699,0,0.081,1,0.09655,0,0.11895,0,0.0163,0
2022,2022-05-04,Wings,0.0891,0,0.5871,1,0,0.02775,0,0.1109,0,0.1065,0,0.0862,0,0.04315,0,0.0569,0,0.0711,0,0.0842,0,0.09225,1,0.10365,0,0.1081,0,0.1093,0,0.03665,0
2022,2022-05-04,Fever,0.02985,0,0.3399,0,0,0.00695,0,0.1396,0,0.1737,0,0.2323,1,0.01515,0,0.02155,0,0.0317,0,0.04165,0,0.0586,0,0.07295,0,0.09135,0,0.1145,0,0.0103,0
2022,2022-05-04,Lynx,0.238,0,0.82985,0,0,0.11885,0,0.04895,0,0.03665,0,0.02265,0,0.1201,0,0.12295,0,0.1088,0,0.1037,0,0.09515,0,0.08645,0,0.07385,0,0.0619,1,0.1232,0
2022,2022-05-04,Aces,0.3071,1,0.8793,1,1,0.16955,1,0.0365,0,0.02485,0,0.0128,0,0.15285,0,0.1333,0,0.1144,0,0.099,0,0.0817,0,0.07135,0,0.05715,0,0.04655,0,0.1643,1
2022,2022-05-04,Dream,0.0393,0,0.39385,0,0,0.00975,0,0.1354,1,0.15815,0,0.1972,0,0.01775,0,0.0279,0,0.03805,0,0.05225,0,0.06635,0,0.08255,0,0.09925,0,0.1154,0,0.0137,0
2022,2022-05-04,Sun,0.3417,1,0.91315,1,1,0.21215,0,0.0251,0,0.0161,0,0.0088,0,0.1649,0,0.14015,1,0.1208,0,0.09225,0,0.07565,0,0.06035,0,0.0469,0,0.03685,0,0.1866,0
2022,2022-05-04,Sparks,0.0878,0,0.5677,0,0,0.02935,0,0.1116,0,0.11025,1,0.09945,0,0.04145,0,0.05825,0,0.0686,0,0.079,0,0.0919,0,0.0937,0,0.10545,0,0.111,0,0.03655,0
2021,2021-10-17,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-17,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-17,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Mercury,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Aces,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-17,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-17,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
2021,2021-10-15,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-15,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-15,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Mercury,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1635,0
2021,2021-10-15,Aces,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-15,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-15,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8365,1
2021,2021-10-13,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-13,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-13,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Mercury,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.39315,0
2021,2021-10-13,Aces,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-13,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-13,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.60685,1
2021,2021-10-10,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-10,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-10,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Mercury,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.26355,0
2021,2021-10-10,Aces,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-10,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-10,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.73645,1
2021,2021-10-08,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-08,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-08,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Mercury,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.6076,0
2021,2021-10-08,Aces,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-08,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-08,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3924,1
2021,2021-10-06,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-06,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-06,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Sun,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-06,Mercury,0.32115,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.19995,0
2021,2021-10-06,Aces,0.67885,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45695,0
2021,2021-10-06,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-06,Sky,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3431,1
2021,2021-10-03,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-10-03,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-03,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-03,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-03,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-10-03,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-03,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-10-03,Sun,0.40665,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26585,0
2021,2021-10-03,Mercury,0.80535,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.44375,0
2021,2021-10-03,Aces,0.19465,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09895,0
2021,2021-10-03,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-10-03,Sky,0.59335,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.19145,1
2021,2021-09-30,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-09-30,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-30,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-30,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-30,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-09-30,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-30,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-30,Sun,0.66315,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44395,0
2021,2021-09-30,Mercury,0.57475,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.248,0
2021,2021-09-30,Aces,0.42525,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1904,0
2021,2021-09-30,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-09-30,Sky,0.33685,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.11765,1
2021,2021-09-29,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-09-29,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-29,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-29,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-29,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-09-29,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-29,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-29,Sun,0.55945,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3319,0
2021,2021-09-29,Mercury,0.1316,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0543,0
2021,2021-09-29,Aces,0.8684,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49085,0
2021,2021-09-29,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-09-29,Sky,0.44055,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.12295,1
2021,2021-09-26,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-09-26,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-26,Lynx,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-26,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-26,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-09-26,Storm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-26,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-26,Sun,0.8511,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53835,0
2021,2021-09-26,Mercury,0.21615,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.06255,0
2021,2021-09-26,Aces,0.78385,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35585,0
2021,2021-09-26,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-09-26,Sky,0.1489,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.04325,1
2021,2021-09-23,Liberty,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2021,2021-09-23,Dream,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-23,Lynx,0.24795,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0
2021,2021-09-23,Sparks,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-23,Mystics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,2021-09-23,Storm,0.10525,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02995,0
2021,2021-09-23,Fever,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021-09-23,Sun,0.8398,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51075,0
2021,2021-09-23,Mercury,0.07325,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.02235,0
2021,2021-09-23,Aces,0.7028,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3313,0
2021,2021-09-23,Wings,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2021,2021-09-23,Sky,0.03095,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00865,1
2021,2021-09-22,Liberty,0.00025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
